	Dates	1m	3m	6m	1Y
1039	2013-03-12	0.01748605154151867	0.021739692589723	0.026516924907836394	0.032858420647485335
1040	2013-03-13	0.016046552663272002	0.020695117051727892	0.02584280991938906	0.0326822105601086
1041	2013-03-14	0.014040328445087999	0.019854555879433994	0.025047907310655718	0.031806773568754984
1042	2013-03-15	0.014057680903074004	0.020252128355448783	0.025412606381249994	0.03222361514068535
1043	2013-03-18	0.01683630183154333	0.021875127179148003	0.027076824581068398	0.03343838364885293
1044	2013-03-19	0.022166164985984997	0.025768872423735	0.03058478380002933	0.03629209994634146
1045	2013-03-20	0.015686321470565	0.021183633004231	0.02686707627381617	0.033370519818444216
1046	2013-03-21	0.018604513697597	0.023066405451410005	0.02861198740264949	0.03518277434711252
1047	2013-03-22	0.018405079438085	0.02317236315349333	0.0284418050922995	0.03504623309324257
1048	2013-03-25	0.019255910244918337	0.023208567814783445	0.028853720839938268	0.035268960106347676
1049	2013-03-26	0.016132058211964992	0.02180590818825722	0.027515735333750894	0.03452573842713466
1050	2013-03-27	0.016702490171785	0.02157141603506311	0.0274433695624775	0.03492097615754972
1051	2013-03-28	0.016033163789054672	0.02159199166770833	0.027466578616015102	0.034790955751417524
1052	2013-04-01	0.018498008473297	0.022896848980515	0.028388493987077497	0.036067794894099045
1053	2013-04-02	0.016538987465046333	0.021714442039281225	0.02715444214968283	0.03540391971218193
1054	2013-04-03	0.019663132271059997	0.023412598020326997	0.028678824451843336	0.03658470352941321
1055	2013-04-04	0.020048309698497	0.023750334877475115	0.028956093494941996	0.037913243357243144
1056	2013-04-05	0.02092591686443167	0.02425828948715278	0.029795150340198	0.03826977874557514
1057	2013-04-08	0.018450454364138003	0.022014854855514	0.02815000835614244	0.03665855622986867
1058	2013-04-09	0.01574453172445733	0.020149907400476667	0.026344234993525277	0.03533028763900863
1059	2013-04-10	0.015527770034791659	0.019609113790951115	0.02536906919225694	0.034195277562042874
1060	2013-04-11	0.015129724818097	0.019965914791346004	0.025375690275561393	0.033505860497030845
1061	2013-04-12	0.015348647853367668	0.020080102349571	0.025516311473599503	0.03385568799297262
1062	2013-04-15	0.023927094817090003	0.025232738482439333	0.029438470761714672	0.03653074164967758
1063	2013-04-16	0.021243085239321332	0.02342968831118255	0.027923673733214163	0.03515045646660088
1064	2013-04-17	0.028417876790210014	0.02825122457034611	0.03189927271451	0.038721798053858385
1065	2013-04-18	0.03418324653678867	0.03221605865964877	0.035250326850168226	0.04181603256494266
1066	2013-04-19	0.024599523310740667	0.02694261790981501	0.03179288066607577	0.039329087962566546
1067	2013-04-22	0.022097409751407338	0.025170067457367336	0.03056758978387472	0.037960836694517226
1068	2013-04-23	0.018788791355884998	0.022134244225483442	0.027533678057231337	0.035576102171023694
1069	2013-04-24	0.017980187230521336	0.021537471463009997	0.026827785093031773	0.03437821286270548
1070	2013-04-25	0.017654080054984995	0.021691143470081338	0.027085442542991164	0.03384163963518944
1071	2013-04-26	0.018841506549791665	0.022688350128257217	0.027270101547672506	0.03433120452647348
1072	2013-04-29	0.018071951397518334	0.021276747862586227	0.026301590421695328	0.03275127424329599
1073	2013-04-30	0.019040032921284998	0.022007367166223004	0.02670450662691883	0.033060083469173676
1074	2013-05-01	0.019920428001212995	0.02320021587393766	0.027997800934574837	0.034140720145007256
1075	2013-05-02	0.018287446948549	0.02221559727682933	0.02694152463740583	0.03315682048063338
1076	2013-05-03	0.01628937851976	0.020595140278681662	0.02576252692484417	0.03190712440121203
1077	2013-05-06	0.015719930420738	0.02000860499328167	0.02517732515872717	0.03195383426975734
1078	2013-05-07	0.015596315074779666	0.019866060041714997	0.02478755337225305	0.031635169654165865
1079	2013-05-08	0.016547510556964996	0.021194463947470994	0.025932811854049834	0.032247685148494236
1080	2013-05-09	0.016007480057960006	0.020786356269017776	0.026169736326503056	0.03243199507585615
1081	2013-05-10	0.01680691430175733	0.021851231636997665	0.02745535275936556	0.0338894550633687
1082	2013-05-13	0.018048612169188002	0.02239241781287144	0.028049960780248	0.034231742686481895
1083	2013-05-14	0.018130459803713	0.022534921091737773	0.027826357175306446	0.03422759142655558
1084	2013-05-15	0.01778031194966767	0.022993488220223	0.028313436016482826	0.0352912869425317
1085	2013-05-16	0.017638679540201	0.02276420219930566	0.02817479229341606	0.03521240979181412
1086	2013-05-17	0.016073633787848998	0.022552851234193334	0.02875379645797794	0.035872223882073985
1087	2013-05-20	0.017765628069138003	0.023039592371219556	0.029002064108477506	0.03623457979433358
1088	2013-05-21	0.018216308035988	0.023822845075801673	0.029652524314314675	0.03680547689413231
1089	2013-05-22	0.018341509839583336	0.023951977285734442	0.029704665849199386	0.03682475963693406
1090	2013-05-23	0.021238180290888004	0.026106583076824227	0.0314194783473775	0.03830571557198875
1091	2013-05-24	0.021284836642882336	0.025591321395823343	0.030767054383599505	0.03795428889351342
1092	2013-05-28	0.020827116475315665	0.025043840077557552	0.030290187314554504	0.037275297263253425
1093	2013-05-29	0.022253834355615666	0.02558774551852822	0.030763957645661286	0.03784882016861783
1094	2013-05-30	0.021174347308026	0.02552899469895633	0.030586857376865107	0.03745340019749537
1095	2013-05-31	0.021074678952718338	0.026567971737781214	0.031212652117364223	0.03806036436860381
1096	2013-06-03	0.028761059212100988	0.03026034078476221	0.03464545827153283	0.041085199445197965
1097	2013-06-04	0.02936493439502599	0.031178961233961223	0.03471549582488838	0.04140159268073307
1098	2013-06-05	0.031639314835085	0.03200930654440389	0.03590842596183088	0.042272167099482304
1099	2013-06-06	0.034274102830264996	0.03425742171228534	0.037405999904295995	0.044305662415665865
1100	2013-06-07	0.023191834901551668	0.02808023483664922	0.032899209223924836	0.03998333493323874
1101	2013-06-10	0.023671494914583327	0.027843137693768328	0.03251270693739584	0.04077698976666097
1102	2013-06-11	0.02797583884785467	0.03086900434520833	0.03468679258323644	0.04271039774719866
1103	2013-06-12	0.034373184113987994	0.03529455236619278	0.03832565254966606	0.04582392740179617
1104	2013-06-13	0.028072281413530336	0.032578241391146	0.036494755108221165	0.043280190138351105
1105	2013-06-14	0.028782111700751657	0.032911260646250655	0.037211466828649835	0.04364030336169
1106	2013-06-17	0.031131781566151675	0.03354031778384833	0.036907767297833495	0.04347135357327371
1107	2013-06-18	0.02780819711798866	0.031200050598939	0.035313489226562494	0.04226989924546534
1108	2013-06-19	0.027444916880012996	0.03056935307312656	0.035008868620427167	0.041865960749554815
1109	2013-06-20	0.043266609802874015	0.04170007772733499	0.04284236322354106	0.048261198783273083
1110	2013-06-21	0.03440100266142667	0.036654734242156664	0.03956302467976884	0.04573755849231449
1111	2013-06-24	0.03694736980111299	0.040662784111326115	0.04304129349664984	0.048321797071032395
1112	2013-06-25	0.03349459084666666	0.03820693987659723	0.04265996826787667	0.048223986679741135
1113	2013-06-26	0.030005087991924	0.03518376173701	0.04014419464758551	0.04656901826227652
1114	2013-06-27	0.027868441502490005	0.034101680120760335	0.03901186287143827	0.045649391485281014
1115	2013-06-28	0.027919917618149003	0.03351489624117944	0.038374536606514666	0.04503681767191781
1116	2013-07-01	0.026234336104009336	0.03117663657409889	0.036468352837123345	0.04405259154536646
1117	2013-07-02	0.027504539316802	0.03237559368940045	0.03754819231131001	0.04490945723095568
1118	2013-07-03	0.026505001428488002	0.03121857865798345	0.03620450593952379	0.043705059844749504
1119	2013-07-05	0.02296078772291667	0.02905236285043766	0.03429293547499694	0.04174187555226342
1120	2013-07-08	0.021289535412291664	0.02663001214842332	0.03267953198368072	0.04041266195613384
1121	2013-07-09	0.020458907134676657	0.02495313082407422	0.03010987880583872	0.03831337797820841
1122	2013-07-10	0.020211284897846335	0.025417864249690003	0.030530245382893333	0.038480188267026406
1123	2013-07-11	0.018792416636943334	0.02358916184109089	0.028601836056565546	0.036185324990054515
1124	2013-07-12	0.019412453520073994	0.024659590773350448	0.029864099958048	0.03753161579349287
1125	2013-07-15	0.018808212353784996	0.023876874327070995	0.029083306933564167	0.0368141961605192
1126	2013-07-16	0.021202533633552	0.025352626767802002	0.030323145975000007	0.03788710423375222
1127	2013-07-17	0.019489047670674005	0.024236409329300664	0.02952180301123133	0.03690428998460314
1128	2013-07-18	0.018948747297188002	0.023737407470131002	0.028887129328893847	0.03655227155177482
1129	2013-07-19	0.016528998752802004	0.022650027790890894	0.028894926288843343	0.03651507912884011
1130	2013-07-22	0.015344725308885	0.02156864829237978	0.027859839827997508	0.03604650777142575
1131	2013-07-23	0.015571754110813	0.02144848850169178	0.027511171559704502	0.03637863210654836
1132	2013-07-24	0.017296302563171998	0.023047843894255998	0.029134682740535833	0.037262965050952335
1133	2013-07-25	0.016072837564488004	0.022417256118904442	0.028462986071592	0.03658496003916031
1134	2013-07-26	0.016053723069626002	0.022120815067234997	0.028069559464476666	0.03640851225369288
1135	2013-07-29	0.016920627211621336	0.022707004765859115	0.028152755443242007	0.036571035385642485
1136	2013-07-30	0.01818301512620999	0.022908795459054446	0.02821056689619062	0.036603049408837386
1137	2013-07-31	0.016717104903143334	0.021482280069435	0.026846401706971616	0.03572424596494084
1138	2013-08-01	0.01625234707555734	0.02102007504655756	0.02638292985954939	0.03447971305739129
1139	2013-08-02	0.012656505667210001	0.01970296619380711	0.025334147148560505	0.03310652103293717
1140	2013-08-05	0.012947112341021333	0.019135584241972887	0.024538164860424393	0.03373867121597603
1141	2013-08-06	0.014860616618922004	0.020893290102672334	0.02600252752467195	0.03475285079587328
1142	2013-08-07	0.01605035736450533	0.021910150640889667	0.0271511972065625	0.03559826307107195
1143	2013-08-08	0.014911441068288001	0.02131267492902777	0.026216257043366935	0.03457494613157561
1144	2013-08-09	0.01638651113260733	0.022179422348223003	0.027138690227922504	0.03585643361894356
1145	2013-08-12	0.018207068895726666	0.023343035575760333	0.028103722846141387	0.03595994889494523
1146	2013-08-13	0.016531166284852	0.021803810678464004	0.026967466966468834	0.03556403473094866
1147	2013-08-14	0.017255984982204667	0.022662859396313108	0.027765259083276664	0.03627767814719318
1148	2013-08-15	0.021809928678724	0.02575940546599367	0.029998572366498	0.03896137918852493
1149	2013-08-16	0.02172934890585533	0.02519993523201733	0.029499388939598005	0.03882728821479451
1150	2013-08-19	0.023263419999246332	0.026538345113558445	0.030432430890375787	0.0386634711140326
1151	2013-08-20	0.02151962726575933	0.02549097085563934	0.029533844082721618	0.038373657031471047
1152	2013-08-21	0.023196325260897002	0.025757719720778893	0.029905659112987776	0.03737605424373581
1153	2013-08-22	0.02278389993121	0.025711855055822998	0.02964857431601651	0.037307397178563205
1154	2013-08-23	0.020565906497084993	0.02448380637861589	0.028576230370785508	0.03697180329856715
1155	2013-08-26	0.022177464553913	0.02409512595233623	0.02830452147978917	0.03639400267598532
1156	2013-08-27	0.031474802736596995	0.030946617886859	0.03412149316381684	0.04084506473580688
1157	2013-08-28	0.02853151116401	0.030658680857905674	0.03412904664907994	0.04103115196725244
1158	2013-08-29	0.030004454582291666	0.03160250664839055	0.035246712908125276	0.04261589555321489
1159	2013-08-30	0.03171199455961301	0.03263702313983223	0.035863093590854	0.04289852181582713
1160	2013-09-03	0.028822406023413	0.031533101353126675	0.035204821316046006	0.04225600242546798
1161	2013-09-04	0.02639403256475199	0.029840543194307102	0.03345687073553918	0.042753263002502935
1162	2013-09-05	0.024935317722801	0.028814181938135005	0.032840129366673784	0.041876383971590686
1163	2013-09-06	0.025175963301118664	0.028423919638012784	0.0326173159283335	0.041683304493812356
1164	2013-09-09	0.024399556892564993	0.027577627503761228	0.03137671745190956	0.0398659779990543
1165	2013-09-10	0.022160704827613002	0.02599359159972222	0.030125867472667774	0.039197522533903455
1166	2013-09-11	0.019920371142343334	0.024193217762189665	0.028588039515459553	0.03792597388700208
1167	2013-09-12	0.020105561956338003	0.024635888416481216	0.02881204307417727	0.03825371995686655
1168	2013-09-13	0.02061569717535467	0.024462937539142447	0.029006046066954005	0.03801373551054844
1169	2013-09-16	0.020970532228585	0.02369779656556433	0.02848139973547111	0.03759631737055908
1170	2013-09-17	0.021544449015697003	0.024417119021447997	0.028491210968487328	0.037473210965200426
1171	2013-09-18	0.018580612743876672	0.02181852108683133	0.027145564061553554	0.0361358454763046
1172	2013-09-19	0.017945096987785	0.022297451531056334	0.027465624374530383	0.037517266799548435
1173	2013-09-20	0.018017611576663668	0.02291031035301822	0.02835174172025355	0.03697574006392962
1174	2013-09-23	0.020788708118479667	0.024473094278543335	0.029444629195157116	0.03628863678918589
1175	2013-09-24	0.019514282264446337	0.023816602342548888	0.028582552682638276	0.03599443462765117
1176	2013-09-25	0.01923334999166667	0.023608057299035003	0.028294540886211278	0.035757535362381916
1177	2013-09-26	0.020678127950982336	0.024076999956348783	0.02870640776594333	0.035950164519813185
1178	2013-09-27	0.025081130898501	0.02590727001010167	0.029629935100443327	0.03649944342162713
1179	2013-09-30	0.028554224385451667	0.028107364325764665	0.03170865672287761	0.03784916604915564
1180	2013-10-01	0.026271676950823997	0.026758652396615	0.030420371197799827	0.036966705280760674
1181	2013-10-02	0.029831504917340667	0.028297519574323	0.0314995256326651	0.03748228465439356
1182	2013-10-03	0.033154828856051664	0.030944935921278435	0.033662454606949825	0.039470989499612606
1183	2013-10-04	0.030398578062485	0.029189199536078448	0.032437467385263284	0.038477853507785355
1184	2013-10-07	0.03743399943336	0.03355499920328256	0.035580163564154436	0.040885248265080346
1185	2013-10-08	0.048686305667172	0.04010251972571399	0.040469870418921104	0.04446064173022684
1186	2013-10-09	0.04207582263201	0.03605424864791778	0.03867848234677249	0.04258492357356731
1187	2013-10-10	0.030546609469000993	0.02908633951631311	0.03302265361802116	0.03847735400500774
1188	2013-10-11	0.027518893919271335	0.027991625875170113	0.031868583650830895	0.037510827728531926
1189	2013-10-14	0.027200592867124004	0.027398085651489667	0.03117646095093489	0.03705619459200772
1190	2013-10-15	0.03264517233	0.031670881701395114	0.034213353192607834	0.039101961135069294
1191	2013-10-16	0.023928988293279666	0.025866533390149223	0.030836652100043323	0.036862913152016924
1192	2013-10-17	0.01788019423640733	0.022262686871019555	0.02828123521540867	0.0347240703812865
1193	2013-10-18	0.017820864448124998	0.021404429157459	0.02706260747736556	0.0335964039776043
1194	2013-10-21	0.016806147577749002	0.02144563121840289	0.027053966979169727	0.03363269700063796
1195	2013-10-22	0.01637852783901567	0.02076356321771156	0.026217413291780838	0.033060925073403837
1196	2013-10-23	0.017795156384279663	0.021660478158795564	0.027408624693005833	0.03443633244101957
1197	2013-10-24	0.016781136370322	0.020680532612059998	0.0266219941869475	0.03360451400042644
1198	2013-10-25	0.016762678898521333	0.021063601197875443	0.0268319472948245	0.03372486414330794
1199	2013-10-28	0.015932585468001	0.02065352517727933	0.026724592055298008	0.03384827208070551
1200	2013-10-29	0.01622233121361	0.02130144136601189	0.027168175428883494	0.0346926049060175
1201	2013-10-30	0.01781540532204633	0.02218223029341189	0.02794612287914116	0.035451452599863424
1202	2013-10-31	0.01693823219789267	0.021933141105755997	0.02788620764071267	0.034604111882555896
1203	2013-11-01	0.016044606729738002	0.02175172609032111	0.027784715684375773	0.03520741920810461
1204	2013-11-04	0.014731411012130331	0.020889395858186884	0.027516548484558156	0.03481354479501713
1205	2013-11-05	0.015041940833722001	0.020975659793235	0.02769700659913133	0.03532433547333946
1206	2013-11-06	0.014826814568958332	0.020330731164212777	0.027267851015125327	0.03456088624088063
1207	2013-11-07	0.017118236215113	0.022049355862678553	0.028195436780775778	0.03546759025022301
1208	2013-11-08	0.015450703741289998	0.02086336078296555	0.027065301603179333	0.03433550090390439
1209	2013-11-11	0.015758393324118335	0.020907308779980663	0.027033478091006945	0.034490823464388726
1210	2013-11-12	0.016393681847976002	0.021398494172167333	0.02850220029224334	0.03587276034569069
1211	2013-11-13	0.016633935775118337	0.022008636999723004	0.02802896740336061	0.036300565209873015
1212	2013-11-14	0.015006796641543332	0.02137546436891189	0.02770972597281961	0.03511125646406594
1213	2013-11-15	0.014518107018026666	0.021333155999315002	0.028159758386631945	0.035511391284054304
1214	2013-11-18	0.01630129006516767	0.021815202537289666	0.028602539208008173	0.03628979602197081
1215	2013-11-19	0.017075907590485002	0.022479604291875007	0.029123694492930386	0.036575517567823776
1216	2013-11-20	0.018057345272901	0.02256900510058122	0.029025042796250008	0.03690794435420704
1217	2013-11-21	0.015781715580777005	0.02043208667759456	0.02701900126789117	0.03461755208051594
1218	2013-11-22	0.014848078669001999	0.019798141122023	0.026872958963231334	0.034362568138875754
1219	2013-11-25	0.01578727181636	0.019851923310334113	0.02669651539887667	0.03485941907129151
1220	2013-11-26	0.014944902592499998	0.019749324315520216	0.026826745565254	0.033689022135188346
1221	2013-11-27	0.015425296131607334	0.020654798645946	0.026935351541030283	0.0344910477321404
1222	2013-11-29	0.01834408825789267	0.022232249147206673	0.027643387919912003	0.03481141758477485
1223	2013-12-02	0.01694575088625	0.022172469206090565	0.027691554956361997	0.035300592601027386
1224	2013-12-03	0.020043792257400998	0.024391715542248775	0.029320165968148446	0.036712486113733976
1225	2013-12-04	0.021634924505993334	0.024598185077815887	0.029447515573243335	0.036584141342068
1226	2013-12-05	0.023269707807813	0.025389568847290555	0.029532032463630724	0.036837124744091794
1227	2013-12-06	0.01796348424847667	0.022165661614343336	0.02756328987792517	0.03450400611470726
1228	2013-12-09	0.018605859366290667	0.022323768897400773	0.026766741100342	0.03406824807022025
1229	2013-12-10	0.019360789619074	0.023189183325000005	0.027705749334630825	0.03457388392138428
1230	2013-12-11	0.02228488701820467	0.025221121722038997	0.029394422220034445	0.03597363205092465
1231	2013-12-12	0.024268922165624998	0.02589399175286	0.0297242066404725	0.03603218436457369
1232	2013-12-13	0.024480521177423335	0.026149503944757218	0.03013435962614983	0.03666730606638699
1233	2013-12-16	0.02609119707958333	0.026495030479914007	0.030396529142305836	0.03680962093836753
1234	2013-12-17	0.026711851283479665	0.027414096634649224	0.030917967377576672	0.037475468486606864
1235	2013-12-18	0.020322273061667666	0.023226340757445556	0.02763659947188827	0.03486037217047485
1236	2013-12-19	0.019122036374388668	0.022940385164193333	0.02773863274791667	0.03517724375813603
1237	2013-12-20	0.01827631123562501	0.022306231582356326	0.027448556022504008	0.034835779873295926
1238	2013-12-23	0.017367692289448997	0.021510645419189667	0.026672607304168216	0.03350891129864891
1239	2013-12-24	0.016061125474284996	0.020043267002994556	0.025922449916850887	0.03230261498795833
1240	2013-12-26	0.014641385023049	0.019157195739568336	0.024818399864230838	0.03184462538320369
1241	2013-12-27	0.015362813067401	0.019549350413759003	0.024712792156003558	0.03198458006984013
1242	2013-12-30	0.018282430671213004	0.02144756473686778	0.02611429342073134	0.0324641810480029
1243	2013-12-31	0.021500903156346333	0.02269304413120478	0.026789520313755824	0.033229353299794255
1244	2014-01-02	0.021621047194782334	0.02315184493214245	0.027261698616143335	0.03315481960618123
1245	2014-01-03	0.019459667324810005	0.022280589539721115	0.026649807275069274	0.0329401782283048
1246	2014-01-06	0.018546721294373337	0.021405343021114003	0.026009978502761995	0.03215647886229296
1247	2014-01-07	0.017956808865522002	0.02078085615246	0.025229823449810836	0.03096493855002811
1248	2014-01-08	0.017679076068013003	0.020679965889735006	0.025172126938327277	0.031109374658236332
1249	2014-01-09	0.017142462761651666	0.020371002988871446	0.024967946386398	0.030866696637182688
1250	2014-01-10	0.014544068033097001	0.019565142576282227	0.024288539553730833	0.03021918296725381
1251	2014-01-13	0.018562812486092664	0.0220454717507639	0.026266233374897998	0.031590350125248794
1252	2014-01-14	0.016446803894202	0.02097309404808211	0.025599937904433503	0.031032615010410956
1253	2014-01-15	0.015693499586230324	0.020598796168857226	0.02532750788030228	0.030594490463553708
1254	2014-01-16	0.016137995146448997	0.02131508741261278	0.026144650762975175	0.03143884215098603
1255	2014-01-17	0.01687666239396	0.02208028428298611	0.02649394179769461	0.03191013733884113
1256	2014-01-21	0.016576816331710334	0.021396432980385335	0.025916652678253993	0.031260209505800114
1257	2014-01-22	0.016872588504418338	0.021127872571875	0.025484025580277504	0.030943731191978924
1258	2014-01-23	0.020539813891185	0.023211409764802002	0.026928508329181335	0.031637249491857034
1259	2014-01-24	0.03262322972609266	0.029431614751522995	0.03165875937577667	0.035037903902285346
1260	2014-01-27	0.029426226823125005	0.028299845978893227	0.03095237264645444	0.03473792529855277
1261	2014-01-28	0.026445803205624993	0.02686788933563767	0.029890225091026675	0.03426558326701321
1262	2014-01-29	0.033040192437074005	0.03057745605521867	0.03269472064920139	0.035745373679623285
1263	2014-01-30	0.027508662089122005	0.02807452617749999	0.03019781299623223	0.033744170085074764
1264	2014-01-31	0.035357698292771994	0.03416307163284923	0.03419484972896051	0.037165242646077214
1265	2014-02-03	0.047682268483785345	0.041704395926637765	0.04038674477170644	0.04157469029136987
1266	2014-02-04	0.03894294193074333	0.036910065013593674	0.03741575314432622	0.03994783985268056
1267	2014-02-05	0.040812879924163666	0.03905200766752823	0.039367412053304005	0.04109342426353372
1268	2014-02-06	0.031604821604001	0.031571189602676665	0.03468455920069444	0.03801081568078875
1269	2014-02-07	0.023503068535813004	0.025770195674834996	0.030166556280520826	0.03483285734056938
1270	2014-02-10	0.024265140464213	0.025433551452447994	0.02977949742472067	0.03440445066099434
1271	2014-02-11	0.020200057677273994	0.023062947959201663	0.02774716221852251	0.03316775388772331
1272	2014-02-12	0.021339563913463668	0.024313977200538996	0.02871413398524305	0.03350576840044882
1273	2014-02-13	0.01973428615625	0.023517244152430557	0.027714064168443395	0.03273384829677485
1274	2014-02-14	0.017070332805859997	0.021720372126225785	0.02681593046631555	0.0316953925213185
1275	2014-02-18	0.019727528316501004	0.02285860499021278	0.027273259134695332	0.032098291960674825
1276	2014-02-19	0.023791642922815666	0.024895457521173333	0.02830009878109184	0.03299320837900346
1277	2014-02-20	0.021750800667879665	0.024252826008822996	0.027863213804222506	0.032392978958304806
1278	2014-02-21	0.021603645721015665	0.024200167870752895	0.027675876614583338	0.0324006072673319
1279	2014-02-24	0.022137242219146334	0.02325704729469055	0.027455366332432278	0.0315106434857192
1280	2014-02-25	0.022743640057534337	0.024014804817405668	0.02799989154158916	0.032117787187101766
1281	2014-02-26	0.021915153856007334	0.024810576495890004	0.028828044885498005	0.03306266462590723
1282	2014-02-27	0.020349194352597005	0.024132576861529777	0.02791398701289672	0.03260870004857644
1283	2014-02-28	0.020089018947026662	0.024118119843272334	0.02831420184980867	0.032981280096818194
1284	2014-03-03	0.025240848922385005	0.029363452417123775	0.03158478930208334	0.03570680453547986
1285	2014-03-04	0.020145563819187993	0.024468576145739995	0.028484243694258598	0.033010973712260264
1286	2014-03-05	0.021538320978113003	0.025297481190425776	0.02881441513080867	0.03312604003848787
1287	2014-03-06	0.020425283467059997	0.024612922440360327	0.028797502008159715	0.03342296260029617
1288	2014-03-07	0.02094528215587134	0.025395887617217335	0.029532534577142444	0.03407504950679522
1289	2014-03-10	0.022232580494048998	0.02629312372718067	0.02965783394930645	0.03424991589680071
1290	2014-03-11	0.023317599063333336	0.026991772276535004	0.030478620959108665	0.03487881287389082
1291	2014-03-12	0.021652637920772003	0.02599613720590711	0.029589336846946004	0.034570601613403806
1292	2014-03-13	0.02908121972345166	0.030062041560267434	0.033080732081379335	0.03671074480335794
1293	2014-03-14	0.03589782045221001	0.033226438907835	0.034777351619981335	0.038172115613346956
1294	2014-03-17	0.024920947913518336	0.027907595893034993	0.030900674756861996	0.03499883513131731
1295	2014-03-18	0.021698528334396994	0.02623043959939333	0.029841211627256954	0.03432321227074148
1296	2014-03-19	0.020854687855476665	0.02549712564179333	0.029089744679531772	0.03388812928407534
1297	2014-03-20	0.02146190760244633	0.025941611591971003	0.02929867605081138	0.03348131191118988
1298	2014-03-21	0.020933371934401996	0.02536884076224611	0.029177756134783062	0.03352777668887573
1299	2014-03-24	0.022336632077797	0.026171422795671	0.02988550432388505	0.03479746664704083
1300	2014-03-25	0.020340199668125	0.025194442871580663	0.028708823649820664	0.03384022693064561
1301	2014-03-26	0.02079044560955167	0.024903107998523782	0.028976498034433498	0.03432949430380666
1302	2014-03-27	0.022956596557159332	0.025942726463835	0.029832965483946	0.03477058692221191
1303	2014-03-28	0.02106709809625	0.02449189505974	0.02883886037354333	0.033982918106307256
1304	2014-03-31	0.018729687457813	0.022344908475452004	0.027006947183230056	0.032664699077173454
1305	2014-04-01	0.01778184580334367	0.021283893225594555	0.026208916900539166	0.03203808971766047
1306	2014-04-02	0.016725808893285003	0.02097104870397511	0.025904437234556443	0.03162770588458544
1307	2014-04-03	0.018485918512499998	0.021663075411304442	0.026233098705385507	0.03165652667977435
1308	2014-04-04	0.020921135772743335	0.023181769934882107	0.027542744858777498	0.032866101165154114
1309	2014-04-07	0.023386303959397	0.024647413768701665	0.02867182969554383	0.033957545117662524
1310	2014-04-08	0.023108117620848998	0.024474361731546004	0.02851366354716	0.03354042484416203
1311	2014-04-09	0.01865455542921	0.022013661051597227	0.026232123314531345	0.03165185761035959
1312	2014-04-10	0.026240780607221334	0.025824708820689667	0.029700013262060836	0.03422840980341244
1313	2014-04-11	0.03170103214292133	0.029429853676571447	0.0317897029594605	0.035844358530468225
1314	2014-04-14	0.029295708848388	0.027984523149561225	0.03126159634670861	0.03526350409161458
1315	2014-04-15	0.026070739885613002	0.02702613295340077	0.030242492025462	0.03435456569504677
1316	2014-04-16	0.020851479472077	0.023671243681596	0.027991743628784725	0.03278586041392124
1317	2014-04-17	0.01704463210825166	0.021675786839971005	0.026617882347499507	0.032129614656965094
1318	2014-04-21	0.01770141421125	0.02168565989527422	0.026636532847024844	0.03213040110523908
1319	2014-04-22	0.016955879619534337	0.021120297025000002	0.02614477695029001	0.03171474536089628
1320	2014-04-23	0.017590183260672	0.022011203774010002	0.026651816335000002	0.032039069360980936
1321	2014-04-24	0.017787933517101003	0.022153224745093337	0.0264967831599665	0.03178517115203767
1322	2014-04-25	0.020757182739993333	0.024139424571434996	0.028204733544650886	0.0329803186426785
1323	2014-04-28	0.017868848258013	0.022425919643070998	0.026769671542268225	0.03198929103605644
1324	2014-04-29	0.017277266622138	0.021671478423734115	0.02625436645590999	0.031099823041017834
1325	2014-04-30	0.017004944300410003	0.021470609642823005	0.025686437341453112	0.03079056995777397
1326	2014-05-01	0.01666071123491833	0.022313243700740885	0.026309973752712004	0.0310722265024401
1327	2014-05-02	0.015428500189166663	0.02198336813262933	0.026464232147912676	0.03121788250268031
1328	2014-05-05	0.015826900223125	0.021700341832837665	0.026196849718854172	0.03117392621746576
1329	2014-05-06	0.01801779308675167	0.022880299362002	0.027124454777458163	0.032078670784102765
1330	2014-05-07	0.018433617230897002	0.022304972537882217	0.02650029111507889	0.03144219676755106
1331	2014-05-08	0.018807149659860002	0.02204839145660567	0.02644463828134556	0.031245097880790794
1332	2014-05-09	0.015981594393740667	0.020631756504545223	0.02555694379493489	0.030508375325145703
1333	2014-05-12	0.014847401465625003	0.019251557469633997	0.02400711797078905	0.029026647818584744
1334	2014-05-13	0.015080286125113	0.019724570771682555	0.02448976053055555	0.029619033782479622
1335	2014-05-14	0.015455916827471335	0.020417400353276667	0.02525272475331883	0.03024378834283916
1336	2014-05-15	0.018199793152618337	0.021844469107202003	0.026283936573699835	0.03132478723589425
1337	2014-05-16	0.015797684327646333	0.020202636727826555	0.025335429470586892	0.030249848030316464
1338	2014-05-19	0.015262402775013	0.019948746877121105	0.02463273985558689	0.029987501280005886
1339	2014-05-20	0.01670882353900467	0.020764439151295548	0.025378952891264166	0.030081653322825343
1340	2014-05-21	0.014141271843884997	0.019004849294904442	0.02357104165020956	0.02860398529669493
1341	2014-05-22	0.013787325280013004	0.018541827674113998	0.023557504650109997	0.028405190990568218
1342	2014-05-23	0.012069477573072	0.01857494175416666	0.023803375661326218	0.028677870622334636
1343	2014-05-27	0.013318791458813001	0.018337526790038115	0.023918809895304496	0.028848270039434933
1344	2014-05-28	0.013303859699996999	0.01862412998894922	0.024137404562746	0.029705549960323697
